0.071318,0.0713453,0.0583125,0.0865074,0.0877489,0.0856363,0.130939,0.12621,0.157239,0.198832,0.173932,0.239982,0.266047,0.218945,0.309783
0.327653,0.260484,0.368095,0.374333,0.294268,0.413269,0.419714,0.328124,0.458538,0.460595,0.359041,0.498276,0.496783,0.386988,0.532716
0.531802,0.415009,0.567983,0.561226,0.439019,0.59597,0.587622,0.461376,0.620986,0.610806,0.481646,0.642511,0.63201,0.500332,0.662059
0.64913,0.516022,0.675777,0.667217,0.531903,0.690577,0.683825,0.547137,0.704893,0.699139,0.561413,0.717471,0.713305,0.57442,0.728635
0.725886,0.587311,0.740826,0.738434,0.592069,0.730431,0.7503,0.595443,0.716605,0.761015,0.598094,0.701095,0.770833,0.600613,0.685803
